Datetime,Open,Close,Low,High,Volume
2013-04-16 00:00:00+05:30,2802.95,2863.75,2801.5,2867.9,0
2013-04-17 00:00:00+05:30,2872.9,2866.25,2856.7,2888.7,0
2013-04-18 00:00:00+05:30,2863.45,2910.05,2863.45,2914.5,0
2013-04-22 00:00:00+05:30,2913.25,2940.8,2913.25,2945.4,0
2013-04-23 00:00:00+05:30,2944.95,2939.2,2917.35,2944.95,0
2013-04-25 00:00:00+05:30,2948.05,2974.8,2948.05,2977.75,0
2013-04-26 00:00:00+05:30,2968.95,2953.6,2948.45,2971.85,0
2013-04-29 00:00:00+05:30,2956.75,2973.2,2954.4,2979.25,0
2013-04-30 00:00:00+05:30,2986.7,2987.3,2955.15,2999.75,0
2013-05-02 00:00:00+05:30,2979.35,3023.1,2979.35,3031.6,0
2013-05-03 00:00:00+05:30,3021.0,2999.2,2993.25,3024.65,0
2013-05-06 00:00:00+05:30,2999.4,3015.0,2992.35,3017.5,0
2013-05-07 00:00:00+05:30,3021.2,3049.95,3021.2,3052.95,0
2013-05-08 00:00:00+05:30,3059.5,3060.2,3040.9,3065.4,0
2013-05-09 00:00:00+05:30,3063.65,3049.0,3044.4,3066.75,0
2013-05-10 00:00:00+05:30,3047.35,3070.15,3047.35,3074.15,0
2013-05-11 00:00:00+05:30,3067.05,3076.65,3067.05,3079.65,0
2013-05-13 00:00:00+05:30,3072.7,3017.1,3013.25,3075.45,0
2013-05-14 00:00:00+05:30,3020.65,3025.95,3013.05,3039.55,0
2013-05-15 00:00:00+05:30,3036.85,3098.25,3036.85,3102.0,0
2013-05-16 00:00:00+05:30,3090.75,3111.15,3090.75,3120.85,0
2013-05-17 00:00:00+05:30,3112.6,3122.0,3100.45,3126.85,0
2013-05-20 00:00:00+05:30,3127.5,3105.05,3099.85,3142.5,0
2013-05-21 00:00:00+05:30,3103.05,3082.95,3077.55,3113.6,0
2013-05-22 00:00:00+05:30,3089.7,3070.05,3060.75,3100.75,0
2013-05-23 00:00:00+05:30,3050.5,3006.55,3000.95,3061.35,0
2013-05-24 00:00:00+05:30,3025.45,3017.75,2990.8,3028.55,0
2013-05-27 00:00:00+05:30,3020.8,3064.85,3015.25,3071.05,0
2013-05-28 00:00:00+05:30,3066.7,3078.2,3054.9,3086.9,0
2013-05-29 00:00:00+05:30,3081.55,3071.75,3056.4,3081.55,0
2013-05-30 00:00:00+05:30,3056.95,3077.3,3056.95,3081.05,0
2013-05-31 00:00:00+05:30,3067.25,3016.4,3012.3,3068.15,0
2013-06-03 00:00:00+05:30,3020.6,3000.1,2987.35,3022.85,0
2013-06-04 00:00:00+05:30,3001.75,2995.6,2990.4,3024.3,0
2013-06-05 00:00:00+05:30,2990.1,2998.5,2979.5,3003.2,0
2013-06-06 00:00:00+05:30,2983.75,2996.2,2973.05,3012.3,0
2013-06-07 00:00:00+05:30,2987.25,2974.2,2970.3,3019.25,0
2013-06-10 00:00:00+05:30,2986.15,2964.3,2954.2,2998.25,0
2013-06-11 00:00:00+05:30,2949.85,2916.95,2913.15,2958.2,0
2013-06-12 00:00:00+05:30,2907.5,2899.3,2889.35,2915.65,0
2013-06-13 00:00:00+05:30,2873.75,2863.85,2859.95,2884.1,0
2013-06-14 00:00:00+05:30,2886.6,2916.4,2886.6,2921.65,0
2013-06-17 00:00:00+05:30,2921.6,2938.15,2897.3,2940.5,0
2013-06-18 00:00:00+05:30,2935.1,2926.55,2922.0,2949.5,0
2013-06-19 00:00:00+05:30,2922.95,2934.2,2914.2,2936.8,0
2013-06-20 00:00:00+05:30,2901.65,2852.7,2849.0,2901.65,0
2013-06-21 00:00:00+05:30,2843.25,2847.4,2828.65,2864.6,0
2013-06-24 00:00:00+05:30,2834.2,2800.35,2790.55,2834.2,0
2013-06-25 00:00:00+05:30,2807.9,2804.9,2783.3,2831.05,0
2013-06-26 00:00:00+05:30,2815.5,2796.05,2792.4,2819.4,0
2013-06-27 00:00:00+05:30,2824.75,2836.35,2813.35,2842.25,0
2013-06-28 00:00:00+05:30,2869.05,2913.7,2869.05,2918.25,0
2013-07-01 00:00:00+05:30,2912.3,2952.65,2910.65,2954.7,0
2013-07-02 00:00:00+05:30,2947.6,2932.5,2929.8,2956.9,0
2013-07-03 00:00:00+05:30,2911.1,2887.9,2882.85,2911.1,0
2013-07-04 00:00:00+05:30,2899.8,2917.65,2893.25,2923.3,0
2013-07-05 00:00:00+05:30,2943.3,2929.8,2924.5,2950.6,0
2013-07-08 00:00:00+05:30,2913.0,2906.6,2886.45,2916.7,0
2013-07-09 00:00:00+05:30,2918.3,2932.25,2918.3,2933.95,0
2013-07-10 00:00:00+05:30,2937.75,2912.3,2906.15,2943.1,0
2013-07-11 00:00:00+05:30,2947.15,2963.05,2947.15,2971.9,0
2013-07-12 00:00:00+05:30,2990.55,2994.0,2968.7,2998.1,0
2013-07-15 00:00:00+05:30,2986.35,3010.05,2982.45,3012.45,0
2013-07-16 00:00:00+05:30,2963.05,2970.65,2953.45,2976.0,0
2013-07-17 00:00:00+05:30,2979.05,2972.8,2951.7,2988.8,0
2013-07-18 00:00:00+05:30,2978.45,3006.4,2975.35,3011.7,0
2013-07-19 00:00:00+05:30,3015.95,2997.05,2993.0,3017.6,0
2013-07-22 00:00:00+05:30,2987.0,2996.75,2985.9,3013.8,0
2013-07-23 00:00:00+05:30,3011.3,3017.25,3011.3,3025.55,0
2013-07-24 00:00:00+05:30,2996.0,2969.6,2957.15,3001.0,0
2013-07-25 00:00:00+05:30,2960.2,2931.75,2927.35,2968.3,0
2013-07-26 00:00:00+05:30,2945.85,2916.2,2905.65,2949.9,0
2013-07-29 00:00:00+05:30,2908.65,2885.8,2883.25,2913.1,0
2013-07-30 00:00:00+05:30,2887.85,2841.7,2838.35,2896.8,0
2013-07-31 00:00:00+05:30,2832.9,2836.3,2797.05,2839.9,0
2013-08-01 00:00:00+05:30,2851.75,2820.4,2798.65,2869.1,0
2013-08-02 00:00:00+05:30,2830.95,2794.8,2777.75,2836.5,0
2013-08-05 00:00:00+05:30,2798.05,2801.2,2785.45,2813.35,0
2013-08-06 00:00:00+05:30,2789.05,2729.5,2719.35,2789.05,0
2013-08-07 00:00:00+05:30,2732.2,2727.65,2707.3,2747.5,0
2013-08-08 00:00:00+05:30,2724.0,2751.15,2724.0,2755.25,0
2013-08-12 00:00:00+05:30,2770.9,2778.1,2748.25,2791.45,0
2013-08-13 00:00:00+05:30,2773.15,2822.4,2764.15,2824.55,0
2013-08-14 00:00:00+05:30,2830.2,2843.15,2821.65,2847.9,0
2013-08-16 00:00:00+05:30,2824.85,2729.55,2724.6,2827.6,0
2013-08-19 00:00:00+05:30,2722.7,2680.9,2655.1,2722.7,0
2013-08-20 00:00:00+05:30,2651.95,2671.7,2629.45,2679.75,0
2013-08-21 00:00:00+05:30,2715.95,2625.3,2610.55,2721.15,0
2013-08-22 00:00:00+05:30,2614.19,2671.25,2599.44,2676.15,0
2013-08-23 00:00:00+05:30,2682.3,2702.7,2661.6,2705.5,0
2013-08-26 00:00:00+05:30,2716.55,2708.4,2697.35,2731.25,0
2013-08-27 00:00:00+05:30,2686.45,2617.94,2613.69,2686.45,0
2013-08-28 00:00:00+05:30,2591.9,2609.55,2534.0,2623.85,0
2013-08-29 00:00:00+05:30,2623.7,2667.15,2618.69,2674.8,0
2013-08-30 00:00:00+05:30,2667.9,2696.3,2646.3,2704.5,0
2013-09-02 00:00:00+05:30,2700.95,2736.3,2700.95,2740.85,0
2013-09-03 00:00:00+05:30,2748.85,2639.2,2631.6,2750.95,0
2013-09-04 00:00:00+05:30,2646.95,2687.85,2632.55,2692.55,0
2013-09-05 00:00:00+05:30,2736.05,2756.15,2736.05,2768.9,0
2013-09-06 00:00:00+05:30,2767.9,2793.65,2744.2,2796.65,0
2013-09-10 00:00:00+05:30,2821.9,2891.75,2821.9,2894.75,0
2013-09-11 00:00:00+05:30,2888.45,2907.6,2869.35,2913.3,0
2013-09-12 00:00:00+05:30,2917.15,2877.15,2860.3,2917.15,0
2013-09-13 00:00:00+05:30,2867.95,2880.7,2866.2,2895.05,0
2013-09-16 00:00:00+05:30,2919.3,2875.3,2855.85,2930.05,0
2013-09-17 00:00:00+05:30,2867.65,2876.7,2856.65,2879.75,0
2013-09-18 00:00:00+05:30,2885.8,2899.7,2873.4,2906.15,0
2013-09-19 00:00:00+05:30,2967.1,3002.75,2967.1,3014.2,0
2013-09-20 00:00:00+05:30,2999.1,2956.9,2917.4,3009.0,0
2013-09-23 00:00:00+05:30,2926.5,2902.75,2894.8,2949.05,0
2013-09-24 00:00:00+05:30,2886.9,2904.75,2886.9,2926.15,0
2013-09-25 00:00:00+05:30,2908.5,2899.55,2869.05,2914.0,0
2013-09-26 00:00:00+05:30,2899.55,2902.4,2894.4,2917.9,0
2013-09-27 00:00:00+05:30,2912.8,2884.2,2878.8,2916.3,0
2013-09-30 00:00:00+05:30,2869.05,2840.25,2832.9,2871.5,0
2013-10-01 00:00:00+05:30,2849.45,2861.25,2822.55,2863.45,0
2013-10-03 00:00:00+05:30,2878.3,2921.55,2873.8,2924.95,0
2013-10-04 00:00:00+05:30,2912.45,2923.05,2911.25,2941.8,0
2013-10-07 00:00:00+05:30,2915.85,2926.2,2891.45,2928.0,0
2013-10-08 00:00:00+05:30,2957.7,2935.0,2929.25,2960.65,0
2013-10-09 00:00:00+05:30,2918.6,2972.55,2913.1,2975.7,0
2013-10-10 00:00:00+05:30,2970.75,2981.7,2964.55,2987.7,0
2013-10-11 00:00:00+05:30,3018.2,3011.85,2993.95,3018.2,0
2013-10-14 00:00:00+05:30,3011.9,3021.0,3008.2,3027.8,0
2013-10-15 00:00:00+05:30,3037.05,3004.75,2991.7,3041.75,0
2013-10-17 00:00:00+05:30,3009.25,2985.45,2979.75,3016.5,0
2013-10-18 00:00:00+05:30,2996.3,3049.35,2996.3,3053.85,0
2013-10-21 00:00:00+05:30,3054.9,3064.0,3044.7,3068.3,0
2013-10-22 00:00:00+05:30,3058.9,3066.8,3055.8,3073.9,0
2013-10-23 00:00:00+05:30,3071.55,3057.1,3027.5,3075.55,0
2013-10-24 00:00:00+05:30,3051.2,3049.7,3041.25,3090.55,0
2013-10-25 00:00:00+05:30,3044.4,3037.1,3029.55,3051.45,0
2013-10-28 00:00:00+05:30,3041.2,3012.85,3009.75,3047.9,0
2013-10-29 00:00:00+05:30,3015.4,3069.2,3002.0,3072.25,0
2013-10-30 00:00:00+05:30,3075.8,3084.35,3070.85,3092.7,0
2013-10-31 00:00:00+05:30,3077.85,3111.05,3077.85,3115.4,0
2013-11-01 00:00:00+05:30,3106.3,3121.05,3106.3,3129.15,0
2013-11-03 00:00:00+05:30,3133.6,3129.65,3126.8,3138.65,0
2013-11-05 00:00:00+05:30,3113.25,3105.9,3095.85,3126.5,0
2013-11-06 00:00:00+05:30,3109.05,3088.55,3085.7,3117.0,0
2013-11-07 00:00:00+05:30,3094.5,3067.5,3064.5,3120.15,0
2013-11-08 00:00:00+05:30,3060.3,3050.25,3040.05,3069.25,0
2013-11-11 00:00:00+05:30,3039.25,3021.1,3016.75,3051.85,0
2013-11-12 00:00:00+05:30,3025.4,2993.1,2990.4,3035.65,0
2013-11-13 00:00:00+05:30,2983.75,2977.95,2971.25,3005.0,0
2013-11-14 00:00:00+05:30,3000.55,3014.0,3000.55,3032.85,0
2013-11-18 00:00:00+05:30,3038.65,3074.75,3038.65,3077.4,0
2013-11-19 00:00:00+05:30,3077.45,3081.65,3069.3,3086.75,0
2013-11-20 00:00:00+05:30,3075.1,3045.25,3038.15,3084.0,0
2013-11-21 00:00:00+05:30,3033.5,2986.65,2980.3,3033.5,0
2013-11-22 00:00:00+05:30,3000.8,2986.5,2975.45,3010.6,0
2013-11-25 00:00:00+05:30,3005.3,3042.0,3005.3,3044.95,0
2013-11-26 00:00:00+05:30,3035.4,3017.4,3012.85,3043.6,0
2013-11-27 00:00:00+05:30,3019.8,3017.55,3003.25,3025.9,0
2013-11-28 00:00:00+05:30,3034.1,3035.8,3025.75,3045.6,0
2013-11-29 00:00:00+05:30,3041.25,3075.9,3041.25,3078.5,0
2013-12-02 00:00:00+05:30,3075.6,3097.55,3075.6,3102.85,0
2013-12-03 00:00:00+05:30,3091.65,3090.55,3085.55,3103.9,0
2013-12-04 00:00:00+05:30,3084.55,3068.95,3064.65,3094.3,0
2013-12-05 00:00:00+05:30,3117.15,3103.5,3099.5,3131.85,0
2013-12-06 00:00:00+05:30,3101.2,3113.2,3099.05,3119.3,0
2013-12-09 00:00:00+05:30,3185.35,3159.1,3150.9,3185.35,0
2013-12-10 00:00:00+05:30,3155.75,3143.55,3131.15,3158.0,0
2013-12-11 00:00:00+05:30,3132.7,3130.75,3117.6,3138.55,0
2013-12-12 00:00:00+05:30,3116.85,3100.35,3097.35,3121.6,0
2013-12-13 00:00:00+05:30,3083.55,3065.15,3062.25,3087.4,0
2013-12-16 00:00:00+05:30,3067.15,3064.45,3058.4,3076.25,0
2013-12-17 00:00:00+05:30,3076.8,3059.25,3056.5,3083.8,0
2013-12-18 00:00:00+05:30,3055.5,3099.1,3055.5,3104.55,0
2013-12-19 00:00:00+05:30,3115.75,3078.65,3071.2,3120.3,0
2013-12-20 00:00:00+05:30,3083.9,3131.85,3082.1,3136.4,0
2013-12-23 00:00:00+05:30,3128.75,3141.1,3128.75,3156.8,0
2013-12-24 00:00:00+05:30,3147.0,3137.7,3133.2,3152.05,0
2013-12-26 00:00:00+05:30,3140.25,3143.95,3135.25,3155.55,0
2013-12-27 00:00:00+05:30,3152.0,3161.95,3151.75,3167.35,0
2013-12-30 00:00:00+05:30,3173.0,3151.65,3143.15,3176.35,0
2013-12-31 00:00:00+05:30,3160.65,3160.4,3149.75,3164.75,0
2014-01-01 00:00:00+05:30,3169.6,3162.9,3160.45,3171.4,0
2014-01-02 00:00:00+05:30,3163.15,3117.85,3113.2,3189.1,0
2014-01-03 00:00:00+05:30,3105.15,3117.7,3094.95,3121.9,0
2014-01-06 00:00:00+05:30,3122.7,3112.0,3101.25,3122.7,0
2014-01-07 00:00:00+05:30,3117.8,3094.65,3088.45,3126.9,0
2014-01-08 00:00:00+05:30,3102.75,3103.0,3094.7,3112.6,0
2014-01-09 00:00:00+05:30,3106.4,3094.95,3085.65,3110.0,0
2014-01-10 00:00:00+05:30,3100.25,3092.0,3080.2,3127.0,0
2014-01-13 00:00:00+05:30,3099.25,3129.85,3099.25,3136.05,0
2014-01-14 00:00:00+05:30,3124.0,3117.05,3113.5,3134.25,0
2014-01-15 00:00:00+05:30,3128.05,3150.15,3128.05,3151.9,0
2014-01-16 00:00:00+05:30,3159.05,3144.65,3137.65,3161.7,0
2014-01-17 00:00:00+05:30,3139.05,3113.2,3106.35,3148.15,0
2014-01-20 00:00:00+05:30,3112.8,3137.0,3106.35,3138.7,0
2014-01-21 00:00:00+05:30,3144.25,3141.95,3134.9,3151.1,0
2014-01-22 00:00:00+05:30,3139.95,3152.7,3131.3,3157.55,0
2014-01-23 00:00:00+05:30,3146.45,3153.25,3142.6,3157.45,0
2014-01-24 00:00:00+05:30,3134.15,3111.0,3109.9,3146.7,0
2014-01-27 00:00:00+05:30,3074.15,3039.9,3037.05,3074.15,0
2014-01-28 00:00:00+05:30,3038.4,3036.0,3018.25,3054.55,0
2014-01-29 00:00:00+05:30,3052.9,3035.8,3031.05,3058.95,0
2014-01-30 00:00:00+05:30,3009.4,3006.6,2986.65,3010.4,0
2014-01-31 00:00:00+05:30,3012.9,3027.4,3008.45,3031.3,0
2014-02-03 00:00:00+05:30,3014.35,2986.35,2982.95,3021.6,0
2014-02-04 00:00:00+05:30,2960.4,2988.35,2952.05,2996.0,0
2014-02-05 00:00:00+05:30,2990.8,3000.6,2973.75,3003.55,0
2014-02-06 00:00:00+05:30,3005.85,3007.65,2977.3,3015.75,0
2014-02-07 00:00:00+05:30,3027.55,3021.1,3005.8,3028.55,0
2014-02-10 00:00:00+05:30,3025.85,3014.75,3011.75,3030.5,0
2014-02-11 00:00:00+05:30,3023.25,3019.05,3015.25,3028.65,0
2014-02-12 00:00:00+05:30,3030.6,3027.25,3023.7,3039.2,0
2014-02-13 00:00:00+05:30,3029.4,2986.7,2981.9,3031.95,0
2014-02-14 00:00:00+05:30,2996.7,3006.2,2976.1,3009.5,0
2014-02-17 00:00:00+05:30,3011.0,3015.8,3001.2,3019.6,0
2014-02-18 00:00:00+05:30,3015.35,3042.1,3013.75,3048.6,0
2014-02-19 00:00:00+05:30,3044.4,3055.05,3043.05,3057.9,0
2014-02-20 00:00:00+05:30,3041.85,3030.15,3028.05,3046.15,0
2014-02-21 00:00:00+05:30,3038.0,3060.2,3038.0,3061.65,0
2014-02-24 00:00:00+05:30,3055.0,3072.9,3051.45,3075.15,0
2014-02-25 00:00:00+05:30,3082.55,3079.95,3070.05,3089.15,0
2014-02-26 00:00:00+05:30,3081.7,3095.45,3081.7,3097.9,0
2014-02-28 00:00:00+05:30,3093.55,3117.85,3093.55,3120.55,0
2014-03-03 00:00:00+05:30,3112.6,3095.15,3090.1,3122.0,0
2014-03-04 00:00:00+05:30,3093.85,3131.55,3093.85,3133.2,0
2014-03-05 00:00:00+05:30,3146.8,3149.1,3129.65,3152.65,0
2014-03-06 00:00:00+05:30,3157.6,3186.2,3156.3,3188.6,0
2014-03-07 00:00:00+05:30,3193.85,3238.4,3193.85,3242.95,0
2014-03-10 00:00:00+05:30,3222.6,3246.35,3222.6,3256.35,0
2014-03-11 00:00:00+05:30,3247.5,3232.6,3224.8,3260.65,0
2014-03-12 00:00:00+05:30,3226.1,3234.0,3221.3,3248.2,0
2014-03-13 00:00:00+05:30,3225.4,3220.55,3212.2,3257.6,0
2014-03-14 00:00:00+05:30,3200.6,3224.8,3191.95,3230.8,0
2014-03-18 00:00:00+05:30,3238.2,3239.05,3229.05,3259.5,0
2014-03-19 00:00:00+05:30,3246.7,3244.2,3235.6,3252.3,0
2014-03-20 00:00:00+05:30,3236.85,3223.75,3219.55,3244.1,0
2014-03-21 00:00:00+05:30,3238.9,3232.75,3229.0,3243.2,0
2014-03-22 00:00:00+05:30,3235.95,3235.95,3230.85,3238.5,0
2014-03-24 00:00:00+05:30,3244.05,3272.15,3244.05,3274.9,0
2014-03-25 00:00:00+05:30,3258.3,3278.9,3257.75,3281.0,0
2014-03-26 00:00:00+05:30,3291.55,3286.2,3274.35,3297.75,0
2014-03-27 00:00:00+05:30,3291.1,3306.2,3287.4,3320.45,0
2014-03-28 00:00:00+05:30,3322.05,3341.3,3314.1,3344.55,0
2014-03-31 00:00:00+05:30,3355.6,3353.75,3330.0,3361.75,0
2014-04-01 00:00:00+05:30,3366.25,3358.25,3336.15,3366.25,0
2014-04-02 00:00:00+05:30,3377.2,3381.75,3365.0,3384.45,0
2014-04-03 00:00:00+05:30,3387.95,3370.15,3351.95,3388.45,0
2014-04-04 00:00:00+05:30,3372.2,3354.8,3351.0,3372.2,0
2014-04-07 00:00:00+05:30,3355.5,3354.35,3330.95,3368.9,0
2014-04-09 00:00:00+05:30,3367.75,3405.65,3364.95,3410.8,0
2014-04-10 00:00:00+05:30,3409.8,3413.4,3400.9,3424.8,0
2014-04-11 00:00:00+05:30,3395.95,3404.3,3389.85,3411.05,0
2014-04-15 00:00:00+05:30,3412.6,3378.15,3370.15,3420.7,0
2014-04-16 00:00:00+05:30,3376.15,3348.4,3343.2,3389.45,0
2014-04-17 00:00:00+05:30,3359.05,3399.8,3355.2,3401.05,0
2014-04-21 00:00:00+05:30,3406.15,3421.7,3406.15,3425.45,0
2014-04-22 00:00:00+05:30,3425.95,3420.8,3416.65,3433.1,0
2014-04-23 00:00:00+05:30,3424.85,3431.1,3423.3,3441.0,0
2014-04-25 00:00:00+05:30,3438.05,3409.15,3402.95,3439.1,0
2014-04-28 00:00:00+05:30,3408.15,3403.55,3394.65,3414.1,0
2014-04-29 00:00:00+05:30,3408.75,3379.6,3376.7,3414.0,0
2014-04-30 00:00:00+05:30,3384.95,3361.9,3339.3,3411.05,0
2014-05-02 00:00:00+05:30,3371.4,3364.9,3361.75,3384.7,0
2014-05-05 00:00:00+05:30,3359.55,3365.9,3359.55,3385.15,0
2014-05-06 00:00:00+05:30,3375.9,3373.45,3366.45,3388.0,0
2014-05-07 00:00:00+05:30,3370.65,3345.55,3341.3,3376.65,0
2014-05-08 00:00:00+05:30,3354.05,3346.95,3337.15,3363.05,0
2014-05-09 00:00:00+05:30,3344.0,3439.85,3343.35,3444.5,0
2014-05-12 00:00:00+05:30,3442.75,3509.8,3442.75,3511.95,0
2014-05-13 00:00:00+05:30,3541.15,3562.35,3537.45,3590.35,0
2014-05-14 00:00:00+05:30,3566.0,3574.3,3555.05,3582.4,0
2014-05-15 00:00:00+05:30,3577.2,3574.1,3556.15,3597.65,0
2014-05-16 00:00:00+05:30,3645.8,3622.25,3586.8,3782.45,0
2014-05-19 00:00:00+05:30,3659.25,3679.65,3631.9,3683.15,0
2014-05-20 00:00:00+05:30,3705.6,3691.3,3675.0,3714.9,0
2014-05-21 00:00:00+05:30,3695.5,3687.25,3660.65,3703.15,0
2014-05-22 00:00:00+05:30,3709.7,3711.75,3697.45,3732.3,0
2014-05-23 00:00:00+05:30,3730.65,3762.65,3726.9,3768.25,0
2014-05-26 00:00:00+05:30,3796.4,3742.8,3691.3,3835.1,0
2014-05-27 00:00:00+05:30,3745.45,3717.2,3690.55,3747.55,0
2014-05-28 00:00:00+05:30,3722.5,3726.15,3710.05,3732.7,0
2014-05-29 00:00:00+05:30,3721.15,3683.0,3677.75,3725.2,0
2014-05-30 00:00:00+05:30,3693.8,3685.45,3675.65,3704.4,0
2014-06-02 00:00:00+05:30,3702.4,3753.6,3693.35,3756.15,0
2014-06-03 00:00:00+05:30,3762.4,3781.7,3746.75,3786.45,0
2014-06-04 00:00:00+05:30,3783.3,3786.75,3777.35,3794.45,0
2014-06-05 00:00:00+05:30,3789.4,3827.0,3769.15,3831.25,0
2014-06-06 00:00:00+05:30,3852.1,3885.65,3843.4,3889.25,0
2014-06-09 00:00:00+05:30,3907.25,3924.4,3905.65,3933.25,0
2014-06-10 00:00:00+05:30,3937.8,3922.1,3879.75,3938.65,0
2014-06-11 00:00:00+05:30,3931.0,3898.7,3879.3,3947.4,0
2014-06-12 00:00:00+05:30,3904.5,3909.0,3878.95,3913.9,0
2014-06-13 00:00:00+05:30,3918.35,3842.25,3831.7,3921.45,0
2014-06-16 00:00:00+05:30,3837.45,3840.1,3801.65,3845.7,0
2014-06-17 00:00:00+05:30,3836.2,3890.7,3829.5,3893.15,0
2014-06-18 00:00:00+05:30,3894.2,3854.65,3831.7,3913.65,0
2014-06-19 00:00:00+05:30,3865.75,3842.25,3825.3,3881.5,0
2014-06-20 00:00:00+05:30,3843.3,3826.4,3818.45,3853.3,0
2014-06-23 00:00:00+05:30,3829.5,3824.5,3800.55,3842.7,0
2014-06-24 00:00:00+05:30,3834.65,3871.25,3834.65,3878.2,0
2014-06-25 00:00:00+05:30,3876.25,3870.05,3864.45,3878.7,0
2014-06-26 00:00:00+05:30,3864.85,3837.3,3831.95,3873.1,0
2014-06-27 00:00:00+05:30,3848.2,3847.45,3830.8,3862.35,0
2014-06-30 00:00:00+05:30,3859.95,3905.05,3859.95,3910.45,0
2014-07-01 00:00:00+05:30,3915.45,3919.8,3911.1,3927.75,0
2014-07-02 00:00:00+05:30,3945.35,3969.45,3943.6,3973.1,0
2014-07-03 00:00:00+05:30,3977.0,3963.85,3958.85,3985.65,0
2014-07-04 00:00:00+05:30,3967.1,3982.2,3938.85,3984.85,0
2014-07-07 00:00:00+05:30,3996.55,3997.8,3983.2,4002.25,0
2014-07-08 00:00:00+05:30,4006.8,3894.35,3879.7,4008.8,0
2014-07-09 00:00:00+05:30,3899.85,3866.6,3848.2,3908.7,0
2014-07-10 00:00:00+05:30,3868.15,3864.9,3806.8,3948.0,0
2014-07-11 00:00:00+05:30,3871.95,3796.65,3789.1,3895.2,0
2014-07-14 00:00:00+05:30,3798.6,3797.4,3776.45,3809.8,0
2014-07-15 00:00:00+05:30,3816.5,3843.45,3803.4,3847.0,0
2014-07-16 00:00:00+05:30,3861.8,3892.75,3848.7,3899.8,0
2014-07-17 00:00:00+05:30,3887.6,3910.0,3887.6,3915.75,0
2014-07-18 00:00:00+05:30,3902.5,3914.2,3881.1,3924.5,0
2014-07-21 00:00:00+05:30,3932.15,3922.5,3917.5,3945.0,0
2014-07-22 00:00:00+05:30,3934.65,3956.85,3932.3,3959.35,0
2014-07-23 00:00:00+05:30,3970.6,3965.0,3941.8,3978.55,0
2014-07-24 00:00:00+05:30,3966.15,3977.15,3952.85,3980.2,0
2014-07-25 00:00:00+05:30,3976.65,3950.0,3923.4,3981.55,0
2014-07-28 00:00:00+05:30,3950.9,3931.3,3918.9,3954.35,0
2014-07-30 00:00:00+05:30,3929.1,3954.2,3911.8,3957.75,0
2014-07-31 00:00:00+05:30,3950.35,3927.25,3923.8,3959.45,0
2014-08-01 00:00:00+05:30,3896.6,3873.55,3869.65,3931.2,0
2014-08-04 00:00:00+05:30,3890.65,3914.45,3887.8,3919.85,0
2014-08-05 00:00:00+05:30,3925.3,3945.9,3894.8,3948.2,0
2014-08-06 00:00:00+05:30,3934.9,3911.4,3904.75,3948.1,0
2014-08-07 00:00:00+05:30,3901.85,3898.95,3889.8,3926.8,0
2014-08-08 00:00:00+05:30,3867.6,3850.7,3837.0,3867.6,0
2014-08-11 00:00:00+05:30,3877.4,3880.2,3867.7,3884.45,0
2014-08-12 00:00:00+05:30,3907.6,3925.95,3894.6,3930.1,0
2014-08-13 00:00:00+05:30,3920.3,3919.25,3895.5,3940.1,0
2014-08-14 00:00:00+05:30,3926.45,3949.2,3919.85,3951.1,0
2014-08-18 00:00:00+05:30,3944.7,3996.45,3944.7,3999.25,0
2014-08-19 00:00:00+05:30,4010.35,4015.8,4004.55,4021.6,0
2014-08-20 00:00:00+05:30,4024.35,4009.35,4003.75,4025.9,0
2014-08-21 00:00:00+05:30,4011.45,4020.15,4002.6,4037.05,0
2014-08-22 00:00:00+05:30,4027.7,4029.1,4022.05,4038.7,0
2014-08-25 00:00:00+05:30,4037.7,4017.1,4013.1,4054.1,0
2014-08-26 00:00:00+05:30,4002.95,4016.6,3991.7,4023.4,0
2014-08-27 00:00:00+05:30,4031.9,4032.45,4021.75,4040.55,0
2014-08-28 00:00:00+05:30,4037.55,4036.05,4028.5,4047.7,0
2014-09-01 00:00:00+05:30,4053.05,4084.55,4053.05,4087.7,0
2014-09-02 00:00:00+05:30,4090.0,4113.05,4090.0,4122.95,0
2014-09-03 00:00:00+05:30,4126.95,4133.55,4121.89,4146.05,0
2014-09-04 00:00:00+05:30,4132.1,4123.8,4102.1,4132.1,0
2014-09-05 00:00:00+05:30,4126.64,4121.55,4102.45,4139.25,0
2014-09-08 00:00:00+05:30,4144.05,4167.55,4142.7,4169.64,0
2014-09-09 00:00:00+05:30,4164.35,4165.39,4150.95,4170.5,0
2014-09-10 00:00:00+05:30,4155.95,4138.6,4132.5,4155.95,0
2014-09-11 00:00:00+05:30,4149.95,4143.39,4125.75,4157.95,0
2014-09-12 00:00:00+05:30,4145.5,4153.95,4137.25,4158.14,0
2014-09-15 00:00:00+05:30,4137.64,4129.35,4117.3,4139.39,0
2014-09-16 00:00:00+05:30,4127.35,4053.7,4049.25,4133.6,0
2014-09-17 00:00:00+05:30,4075.15,4075.4,4048.5,4081.25,0
2014-09-18 00:00:00+05:30,4064.1,4148.7,4059.2,4151.55,0
2014-09-19 00:00:00+05:30,4157.14,4146.89,4140.05,4174.05,0
2014-09-22 00:00:00+05:30,4127.89,4156.6,4119.55,4163.25,0
2014-09-23 00:00:00+05:30,4156.5,4085.85,4081.6,4166.0,0
