Datetime,ABB,ACC,AUBANK,ABBOTINDIA,ADANIENT,ADANIGREEN,ADANIPORTS,ADANIPOWER,ATGL,ADANITRANS,AWL,ABCAPITAL,ABFRL,ALKEM,AMBUJACEM,APOLLOHOSP,APOLLOTYRE,ASHOKLEY,ASIANPAINT,ASTRAL,AUROPHARMA,DMART,AXISBANK,BAJAJ-AUTO,BAJFINANCE,BAJAJFINSV,BAJAJHLDNG,BALKRISIND,BANDHANBNK,BANKBARODA,BANKINDIA,BATAINDIA,BERGEPAINT,BEL,BHARATFORG,BHEL,BPCL,BHARTIARTL,BIOCON,BOSCHLTD,BRITANNIA,CGPOWER,CANBK,CHOLAFIN,CIPLA,COALINDIA,COFORGE,COLPAL,CONCOR,COROMANDEL,CROMPTON,CUMMINSIND,DLF,DABUR,DALBHARAT,DEEPAKNTR,DELHIVERY,DEVYANI,DIVISLAB,DIXON,LALPATHLAB,DRREDDY,EICHERMOT,ESCORTS,NYKAA,FEDERALBNK,FORTIS,GAIL,GLAND,GODREJCP,GODREJPROP,GRASIM,FLUOROCHEM,GUJGASLTD,HCLTECH,HDFCAMC,HDFCBANK,HDFCLIFE,HAVELLS,HEROMOTOCO,HINDALCO,HAL,HINDPETRO,HINDUNILVR,HINDZINC,HONAUT,HDFC,ICICIBANK,ICICIGI,ICICIPRULI,IDFCFIRSTB,ITC,INDIANB,INDHOTEL,IOC,IRCTC,IRFC,IGL,INDUSTOWER,INDUSINDBK,NAUKRI,INFY,INDIGO,IPCALAB,JSWENERGY,JSWSTEEL,JINDALSTEL,JUBLFOOD,KOTAKBANK,L&TFH,LTTS,LICHSGFIN,LTIM,LT,LAURUSLABS,LICI,LUPIN,MRF,M&MFIN,M&M,MARICO,MARUTI,MFSL,MAXHEALTH,MSUMI,MPHASIS,MUTHOOTFIN,NHPC,NMDC,NTPC,NAVINFLUOR,NESTLEIND,OBEROIRLTY,ONGC,OIL,PAYTM,OFSS,POLICYBZR,PIIND,PAGEIND,PATANJALI,PERSISTENT,PETRONET,PIDILITIND,PEL,POLYCAB,POONAWALLA,PFC,POWERGRID,PRESTIGE,PGHH,PNB,RECLTD,RELIANCE,SBICARD,SBILIFE,SRF,MOTHERSON,SHREECEM,SHRIRAMFIN,SIEMENS,SONACOMS,SBIN,SAIL,SUNPHARMA,SUNTV,SYNGENE,TVSMOTOR,TATACHEM,TATACOMM,TCS,TATACONSUM,TATAELXSI,TATAMOTORS,TATAPOWER,TATASTEEL,TTML,TECHM,RAMCOCEM,TITAN,TORNTPHARM,TORNTPOWER,TRENT,TRIDENT,TIINDIA,UPL,ULTRACEMCO,UNIONBANK,UBL,MCDOWELL-N,VBL,VEDL,IDEA,VOLTAS,WHIRLPOOL,WIPRO,YESBANK,ZEEL,ZOMATO,ZYDUSLIFE
2020-11-23 00:00:00+05:30,1071.15,1724.15,434.6,15198.05,408.8,1180.0,375.1,38.4,344.75,379.8,,84.05,156.9,2761.8,258.15,2373.4,173.95,91.2,2189.4,791.7,847.95,2358.75,595.6,3077.1,4809.65,877.35,3248.65,1675.75,353.65,46.9,43.5,1504.0,643.95,35.25,499.25,31.35,394.55,468.25,419.9,11818.35,3557.8,36.0,93.9,351.5,746.1,122.7,2424.55,1566.75,412.65,785.9,307.75,512.35,186.1,508.95,1031.3,818.05,,,3545.15,2139.5,2293.85,4828.3,2597.4,1402.2,,58.35,142.25,67.25,2091.85,707.6,1088.1,853.95,518.45,323.3,839.2,2428.55,1394.85,661.2,823.35,3058.4,218.05,771.75,215.3,2129.85,219.85,30701.25,2250.8,468.3,1352.85,453.35,36.85,190.8,65.0,109.8,57.6,272.45,,449.6,218.0,848.85,4060.2,1139.85,1669.65,1096.7,62.25,337.65,241.75,523.7,1897.6,68.2,1692.5,321.65,3262.75,1125.7,290.05,,883.95,79956.75,158.7,705.25,378.2,6986.65,633.0,126.5,,1315.15,1155.7,20.55,93.5,93.65,2727.75,17791.35,458.8,76.5,93.55,,3027.3,,2419.95,21928.4,682.75,1156.2,252.25,1583.7,1390.65,930.35,45.3,103.95,146.2,274.45,10676.3,30.05,86.6,1950.8,814.55,831.45,1031.35,97.85,24440.9,974.6,1398.3,,238.7,43.2,512.8,430.95,563.05,476.6,358.35,1004.4,2724.0,521.25,1561.0,170.6,58.85,54.25,7.43,865.75,865.6,1346.25,1304.35,310.65,787.6,8.17,831.2,426.3,4887.55,25.65,1085.6,566.8,167.25,113.05,10.4,759.9,2148.55,355.85,14.53,187.2,,432.7
2020-11-24 00:00:00+05:30,1073.95,1696.7,436.8,15305.7,408.9,1204.95,392.35,38.75,338.75,380.15,,82.7,155.35,2774.55,255.15,2312.3,177.6,91.25,2207.6,795.75,880.15,2384.8,619.55,3091.0,4809.2,885.95,3092.3,1655.0,358.9,46.85,43.7,1504.8,642.2,35.9,494.0,31.3,389.7,465.4,433.6,12988.5,3562.75,37.8,93.2,360.55,748.55,123.25,2453.8,1556.25,410.8,818.85,308.65,527.5,189.5,508.0,1069.65,807.9,,,3539.35,2176.5,2271.75,4910.95,2692.7,1410.7,,58.65,146.4,66.75,2047.3,707.8,1120.75,852.9,511.7,334.05,840.1,2473.6,1438.65,664.1,821.35,3074.15,225.95,791.95,214.5,2157.2,222.5,31020.0,2217.65,478.3,1371.55,449.1,36.9,195.45,65.15,111.25,57.4,272.45,,454.15,218.9,853.65,4041.75,1140.05,1656.45,1106.65,61.5,340.8,240.95,508.45,1924.35,68.0,1690.15,323.95,3336.3,1135.35,289.75,,895.2,79817.4,166.55,729.75,377.9,7157.95,635.95,125.65,,1336.9,1138.1,20.7,93.25,94.2,2693.05,17679.9,460.85,76.05,94.25,,3019.15,,2359.45,22610.5,716.85,1213.15,258.85,1584.8,1423.95,933.5,47.5,104.8,146.0,279.05,10600.45,30.4,87.8,1965.1,805.9,838.5,1066.4,96.85,24237.7,1029.35,1392.65,,243.85,43.45,519.9,426.25,573.85,471.0,367.3,1050.4,2722.1,526.75,1562.75,172.0,59.95,54.8,7.06,877.55,869.55,1326.9,1311.1,312.4,773.85,7.88,842.2,427.45,4871.45,25.7,1071.25,563.4,170.6,115.8,10.27,778.35,2246.4,355.55,14.67,188.25,,429.1
2020-11-25 00:00:00+05:30,1023.8,1663.55,427.55,15383.05,399.4,1144.75,398.8,38.3,324.75,367.35,,81.0,155.6,2795.35,256.15,2241.6,173.45,89.55,2154.3,820.65,852.65,2361.7,600.0,3050.5,4689.65,872.35,2925.55,1602.9,368.0,49.0,44.4,1483.2,635.8,35.6,495.85,30.65,382.2,455.4,420.05,12868.3,3556.2,39.6,96.5,352.9,731.35,124.0,2423.6,1501.7,399.6,795.15,308.75,526.75,182.95,500.9,1031.15,803.35,,,3472.8,2180.85,2240.1,4806.45,2595.15,1394.15,,59.15,145.45,68.15,2054.45,695.9,1083.1,842.55,558.15,338.05,824.5,2512.7,1402.65,665.65,815.45,3007.7,223.4,808.5,211.95,2134.15,219.4,30874.1,2190.3,472.65,1380.95,448.0,35.8,193.7,65.85,107.35,57.15,270.9,,449.9,215.1,854.5,4042.4,1115.65,1591.0,1062.75,60.7,338.35,235.0,485.15,1862.45,69.1,1694.35,322.9,3108.4,1115.7,285.05,,894.55,76220.7,161.1,719.7,368.9,7054.7,630.05,124.1,,1326.25,1118.65,20.8,93.05,93.9,2601.2,17526.1,448.7,80.8,97.15,,3022.75,,2225.6,22280.0,752.65,1207.5,257.45,1544.05,1388.85,926.65,46.35,105.45,146.5,275.4,10659.85,31.35,87.65,1947.75,805.95,848.65,1021.05,95.05,23687.2,1065.55,1362.4,,243.15,43.05,506.35,416.15,563.35,475.05,367.55,1029.1,2700.7,514.3,1536.7,171.4,61.5,54.1,7.38,862.25,854.8,1305.4,1292.15,308.55,730.65,7.87,835.6,418.55,4823.85,26.7,1046.5,550.2,167.75,114.0,9.72,753.15,2167.5,350.0,14.13,188.35,,421.2
2020-11-26 00:00:00+05:30,1076.8,1693.15,431.1,15363.7,401.65,1104.3,410.35,38.25,316.45,364.6,,80.45,157.0,2818.1,260.6,2301.55,175.05,88.9,2156.0,847.05,870.5,2372.25,612.8,3129.95,4827.85,881.7,3003.45,1606.45,366.4,51.1,44.7,1526.3,639.6,36.3,513.4,31.45,378.1,459.65,425.95,12771.4,3548.35,39.2,100.0,360.3,738.05,125.0,2451.95,1520.1,407.55,799.65,306.35,532.9,184.4,504.15,1029.8,805.35,,,3545.35,2285.05,2228.8,4898.8,2550.3,1388.15,,59.9,148.05,68.5,2108.95,701.25,1106.95,877.75,571.95,343.9,842.35,2549.7,1426.45,660.7,803.5,3023.3,229.8,810.35,213.35,2153.05,221.1,32434.9,2238.55,475.4,1459.15,454.4,35.8,194.8,67.0,109.35,57.05,270.3,,447.5,218.65,850.45,4178.7,1113.2,1543.95,1067.9,60.8,359.1,249.6,499.3,1889.8,72.85,1705.5,325.4,3084.6,1119.45,292.25,,899.45,75982.1,167.25,729.0,374.4,6993.25,637.4,123.95,,1326.25,1132.05,21.15,96.35,94.1,2524.8,17752.65,446.7,80.2,97.0,,3015.3,,2277.85,22789.25,744.3,1201.7,256.15,1534.15,1423.15,945.75,46.2,109.0,148.3,274.9,10617.35,32.05,91.5,1953.8,809.05,851.15,1015.95,95.5,24402.85,1051.7,1520.9,,245.45,46.55,511.6,420.4,566.45,474.6,383.35,1073.35,2720.85,519.75,1508.35,173.75,62.35,56.9,7.44,857.25,860.0,1327.1,1308.2,306.6,707.25,8.02,815.05,420.4,4833.55,27.25,1044.9,557.0,172.8,118.8,9.95,769.1,2121.0,355.05,14.08,189.85,,422.35
2020-11-27 00:00:00+05:30,1073.7,1703.25,418.6,15397.55,398.75,1120.8,412.0,38.5,348.0,377.15,,88.2,162.5,2840.65,261.0,2338.7,184.4,92.1,2217.35,827.45,868.05,2286.6,602.1,3172.65,4903.3,875.5,3064.05,1655.3,366.65,51.3,45.1,1571.8,648.4,37.05,508.3,32.85,372.95,454.75,429.35,12771.0,3634.1,41.15,103.75,389.5,744.65,125.6,2399.85,1508.9,404.55,823.95,305.15,586.5,187.1,499.6,1099.15,865.1,,,3607.6,2383.2,2291.0,4829.6,2536.7,1402.65,,62.75,151.1,68.35,2114.45,699.8,1165.85,876.25,576.85,348.85,822.2,2534.4,1440.7,647.65,802.0,3104.65,225.65,818.85,209.0,2137.2,229.8,31956.85,2257.55,472.8,1455.75,441.95,36.7,193.7,67.6,114.4,56.35,270.75,,496.25,218.25,857.65,4270.25,1100.0,1514.5,1098.4,61.9,350.5,244.3,499.55,1901.65,80.55,1724.0,330.0,3202.4,1115.8,317.15,,891.8,77939.95,170.9,720.05,364.95,7026.7,648.8,126.95,,1316.5,1153.75,21.45,96.2,94.2,2682.7,17657.6,463.35,78.5,96.15,,3041.35,,2204.95,22761.8,711.4,1194.35,249.4,1528.7,1386.7,958.1,46.85,108.3,144.4,267.5,10552.4,33.45,90.55,1929.85,799.75,846.3,1027.05,98.55,24110.4,1071.1,1513.9,,244.3,48.45,511.55,439.9,577.9,499.35,391.35,1059.45,2679.15,539.0,1591.7,180.25,64.95,57.8,7.21,876.15,889.95,1357.85,1305.55,315.95,723.4,7.92,822.4,417.5,4802.75,28.0,1037.3,548.4,194.05,121.0,9.81,806.2,2181.4,350.5,14.65,192.55,,450.1
2020-12-01 00:00:00+05:30,1139.0,1747.45,436.95,15397.95,421.85,1133.85,423.75,41.1,360.75,378.65,,93.5,161.1,2789.0,261.95,2460.75,186.9,92.6,2229.7,806.5,897.25,2430.4,603.45,3244.55,4857.2,873.95,3092.55,1653.85,377.2,53.75,46.6,1542.75,655.45,37.25,509.15,34.05,379.15,470.5,433.25,13255.45,3628.15,43.2,110.0,374.95,755.55,126.35,2454.9,1503.8,409.65,822.15,321.7,578.4,195.05,505.95,1151.4,864.25,,,3620.5,2306.0,2270.95,4827.65,2533.2,1373.6,,65.65,152.9,73.85,2192.25,705.6,1187.6,908.0,589.75,340.8,834.05,2512.1,1433.55,642.0,823.15,3111.6,229.2,829.45,211.5,2132.25,227.8,31764.95,2304.95,485.25,1471.2,457.25,37.1,194.45,69.2,116.4,57.2,271.75,,482.45,215.95,895.1,4204.5,1137.85,1559.3,1138.15,63.05,358.0,253.5,500.9,1874.95,81.65,1769.55,339.3,3352.4,1115.7,322.6,,909.75,79599.2,167.7,734.8,373.75,7099.1,640.2,127.3,,1309.75,1153.45,21.75,99.2,93.75,2678.55,17417.15,480.5,81.5,99.9,,3016.4,,2331.4,22934.55,739.0,1207.8,254.2,1550.25,1413.75,960.45,46.85,108.8,144.25,289.45,10665.55,34.45,90.55,1954.3,799.85,851.3,1019.75,104.95,24903.6,1023.25,1516.65,,248.05,49.95,539.75,444.65,568.7,500.15,405.15,1042.05,2726.95,528.9,1627.85,179.7,68.75,58.55,7.03,906.75,888.95,1341.6,1326.25,317.1,714.05,7.97,809.85,433.0,4909.8,28.9,1088.0,566.95,185.25,121.55,10.05,794.2,2181.2,352.9,15.38,195.6,,453.45
2020-12-02 00:00:00+05:30,1190.7,1728.85,443.0,15215.4,453.65,1144.9,438.7,45.15,373.6,419.5,,91.15,164.25,2791.6,262.55,2411.7,188.35,93.35,2316.3,828.55,889.05,2456.55,608.25,3337.45,4822.15,880.3,3107.45,1673.6,372.4,54.1,47.4,1542.4,665.25,37.8,515.4,33.8,384.45,475.95,430.15,13291.8,3596.55,45.35,105.7,374.7,758.15,129.65,2444.8,1519.55,409.55,805.85,329.95,575.6,200.8,502.3,1165.5,840.25,,,3639.9,2277.4,2246.05,4849.35,2531.7,1417.7,,65.05,149.5,77.75,2184.0,717.75,1194.3,915.55,593.05,348.65,843.75,2553.7,1406.95,636.7,835.95,3125.8,231.75,827.05,214.7,2139.2,232.25,31488.45,2275.55,480.45,1520.6,467.5,36.8,195.9,68.1,125.15,58.9,270.05,,479.35,224.8,896.7,4206.15,1140.9,1594.8,1132.2,62.8,368.25,259.1,506.45,1813.4,80.55,1783.5,343.2,3393.45,1113.9,321.0,,913.95,79752.75,165.45,753.4,378.65,7203.35,637.55,127.8,,1336.9,1155.6,21.45,103.1,94.85,2649.3,17265.85,502.1,84.85,102.15,,3016.15,,2302.85,23098.95,729.6,1212.4,252.3,1599.2,1422.65,966.55,46.3,109.7,145.5,290.1,10576.15,33.95,91.1,1957.6,796.9,875.7,1042.75,102.15,24623.15,1029.5,1506.7,,246.8,51.75,545.0,431.6,575.8,488.35,427.35,1051.35,2749.15,539.45,1685.6,183.55,67.95,60.4,7.04,908.4,880.5,1388.3,1343.95,315.0,689.75,8.2,827.9,441.75,4931.65,29.4,1069.1,569.4,193.65,124.1,9.91,802.2,2161.65,359.0,15.46,197.85,,451.0
2020-12-03 00:00:00+05:30,1171.25,1717.35,440.6,15294.4,447.9,1145.3,435.75,54.15,363.95,427.75,,91.35,163.75,2848.15,261.15,2388.6,187.55,95.25,2410.85,831.7,898.35,2469.1,602.6,3293.85,4867.55,911.25,3140.7,1646.5,376.35,58.3,48.75,1539.05,670.15,38.35,539.3,34.15,395.05,471.1,433.75,12999.35,3634.75,47.6,109.9,370.7,762.0,133.4,2480.05,1538.35,417.5,791.4,324.55,572.35,203.05,501.3,1180.6,847.35,,,3702.55,2284.1,2254.35,4924.5,2548.95,1406.0,,65.6,144.95,78.75,2200.8,712.0,1183.1,910.05,590.95,344.95,861.7,2565.85,1377.05,647.75,832.45,3139.35,241.9,847.95,220.25,2127.55,238.1,30985.15,2253.9,481.9,1480.95,477.3,36.95,196.25,72.95,123.9,59.95,275.35,,484.5,239.55,896.0,4154.15,1126.45,1644.45,1119.6,70.65,371.05,263.1,508.7,1821.5,84.0,1775.65,356.65,3299.4,1125.05,319.65,,914.9,78805.5,167.9,745.8,389.45,7740.15,634.85,128.15,,1352.55,1179.4,21.65,105.75,98.65,2628.9,17498.35,531.6,88.7,104.25,,3050.0,,2334.0,23248.0,716.45,1231.2,256.0,1614.5,1492.05,978.35,45.8,114.5,145.15,289.1,10920.8,35.8,94.9,1963.45,839.2,858.85,1053.2,104.4,24895.2,1032.75,1534.4,,256.35,54.3,548.05,442.7,569.45,497.85,455.45,1025.85,2708.45,550.2,1689.9,184.8,69.2,62.1,7.39,914.65,884.75,1417.45,1334.8,324.3,677.25,9.04,833.4,454.7,4892.25,30.95,1068.6,571.4,187.8,126.35,9.94,805.55,2154.0,360.15,15.46,204.5,,462.8
2020-12-04 00:00:00+05:30,1155.15,1664.0,439.25,15245.7,446.1,1129.2,453.7,59.6,358.6,436.1,,90.85,159.6,2855.1,252.65,2434.5,188.2,94.75,2438.75,856.75,900.45,2442.05,614.55,3312.35,4874.95,904.85,3141.75,1649.9,393.25,59.05,48.15,1563.5,671.25,38.55,552.55,34.25,392.15,484.8,442.65,13076.95,3648.15,49.95,111.3,369.65,766.6,133.3,2446.4,1541.2,412.45,791.25,332.4,567.15,211.2,502.5,1124.05,845.05,,,3711.35,2278.6,2235.5,4907.3,2549.65,1431.3,,66.0,142.15,79.85,2177.3,709.7,1200.1,930.3,589.0,347.85,858.8,2590.05,1385.15,643.35,828.95,3177.7,252.55,842.6,216.6,2188.15,241.25,30871.75,2246.15,502.15,1450.0,476.05,37.1,198.15,73.05,124.1,60.25,314.6,,478.45,237.25,913.6,4234.9,1134.65,1744.75,1125.1,69.05,370.4,267.3,512.45,1845.9,82.2,1802.35,348.25,3264.6,1149.25,331.65,,932.85,78706.5,167.8,750.45,394.85,7801.95,637.45,139.2,,1332.9,1171.8,21.85,106.75,98.55,2563.25,17825.9,523.45,89.85,107.0,,3046.0,,2369.05,24010.4,695.15,1219.1,262.15,1606.4,1468.4,1002.75,45.3,115.25,145.75,289.1,10752.05,35.65,95.5,1946.55,858.6,862.55,1066.5,105.85,24909.5,1003.35,1526.95,,263.45,54.95,568.85,443.95,572.35,497.9,491.05,1014.55,2726.0,563.8,1668.0,184.15,71.65,62.25,7.6,922.6,888.95,1437.4,1332.35,322.85,678.1,9.18,839.85,455.5,5091.25,31.15,1091.7,579.6,185.8,128.95,9.77,820.15,2132.35,360.75,15.33,207.0,,471.0
2020-12-07 00:00:00+05:30,1153.75,1660.05,449.45,15286.55,457.8,1108.55,471.45,56.8,360.45,439.8,,92.25,161.2,2921.55,253.25,2433.6,188.1,95.2,2473.1,822.25,910.9,2526.55,619.05,3319.9,4825.25,904.8,3110.4,1665.55,410.75,60.15,48.85,1565.65,672.2,38.3,549.05,34.95,394.8,499.55,450.5,13434.25,3628.0,51.45,117.55,364.55,772.45,136.8,2453.95,1543.2,410.2,786.25,331.05,567.55,208.15,501.95,1120.7,851.4,,,3716.85,2306.25,2232.4,5026.0,2560.75,1397.95,,66.35,145.05,81.6,2351.0,713.8,1210.75,939.3,571.3,344.05,855.2,2708.6,1372.15,649.6,825.0,3173.75,251.35,866.3,216.6,2255.75,239.85,30909.4,2303.25,510.65,1441.7,481.95,36.75,203.1,74.15,128.65,61.1,338.15,,480.85,244.7,935.6,4316.75,1143.5,1740.5,1108.5,67.8,364.95,266.2,509.7,1820.65,84.85,1838.25,348.55,3269.65,1169.6,331.6,,967.3,79504.55,176.55,752.25,400.5,7740.15,648.5,148.85,,1321.65,1175.85,22.45,109.35,99.75,2579.35,17560.15,522.45,91.95,108.6,,3049.05,,2368.1,24122.3,683.55,1219.2,266.8,1614.35,1500.35,1018.55,44.8,118.1,145.15,288.9,10973.0,35.8,97.9,1958.05,846.8,851.5,1072.55,106.05,24966.3,1062.95,1536.3,,269.7,55.05,582.3,463.55,609.95,510.6,508.9,1040.25,2736.0,567.6,1696.0,183.55,71.6,61.45,7.98,944.8,888.15,1425.25,1344.5,324.05,692.25,9.97,828.2,475.85,5056.0,31.3,1094.55,588.85,191.15,132.05,9.61,808.85,2140.1,358.55,15.76,215.75,,472.15
2020-12-08 00:00:00+05:30,1154.65,1685.6,453.5,15342.2,451.6,1097.8,463.1,52.45,355.15,432.1,,92.85,159.55,2910.25,256.95,2448.55,186.75,94.3,2438.85,804.6,895.75,2657.7,620.45,3325.65,4789.65,896.7,3077.0,1665.3,403.75,65.3,53.2,1563.45,667.95,37.7,544.05,36.2,390.55,494.15,445.25,13233.3,3646.35,48.9,136.8,373.05,765.9,134.2,2473.95,1564.5,404.85,784.8,329.4,559.9,206.15,502.75,1087.7,832.25,,,3688.9,2361.05,2234.5,5014.15,2547.25,1396.6,,65.5,144.85,81.1,2302.45,706.7,1256.55,924.85,564.65,341.8,864.25,2829.3,1376.25,651.4,820.5,3167.55,245.6,864.8,215.8,2260.05,237.65,30689.65,2309.85,508.5,1464.25,483.5,37.05,202.45,85.6,126.15,60.7,328.7,,486.95,240.35,916.9,4270.35,1153.35,1746.35,1127.6,65.7,362.45,260.4,511.9,1833.85,85.15,1810.05,355.15,3261.8,1171.2,332.55,,948.2,79107.3,175.35,753.95,394.0,7762.25,637.05,142.35,,1314.4,1194.5,22.3,107.75,98.2,2546.1,17517.3,518.55,90.75,106.95,,3116.45,,2355.55,24308.55,683.95,1199.95,261.3,1611.35,1482.9,1023.75,44.0,116.0,143.95,286.65,10936.55,40.7,96.0,1993.75,854.7,853.85,1067.15,105.15,24794.1,1066.85,1537.5,,271.95,55.75,568.55,458.15,604.2,507.6,510.35,1034.9,2796.4,562.6,1686.95,181.75,72.05,61.4,8.28,931.8,887.7,1427.45,1334.4,325.15,687.65,10.16,810.85,472.55,5215.35,33.8,1112.9,586.3,196.25,136.1,9.57,810.1,2127.75,363.65,17.33,212.55,,464.95
2020-12-09 00:00:00+05:30,1156.3,1656.2,461.2,15392.3,449.15,1064.7,463.15,49.35,362.6,426.65,,96.2,161.35,2907.7,252.9,2441.15,183.7,95.35,2521.15,801.45,887.7,2622.4,634.05,3305.3,4843.0,900.8,3068.55,1667.1,399.9,65.6,53.25,1567.3,679.1,38.95,549.0,36.55,395.2,493.75,451.0,13528.0,3627.35,46.5,128.1,369.85,762.25,134.75,2505.9,1567.6,403.25,790.6,338.15,590.45,212.05,502.05,1079.8,859.5,,,3725.15,2372.0,2186.7,5056.55,2545.55,1389.25,,66.6,144.0,81.7,2278.35,704.85,1266.0,920.1,583.4,347.65,870.5,2811.05,1405.85,652.45,823.75,3191.75,241.2,878.05,218.3,2291.6,243.0,31015.15,2305.2,511.3,1453.95,486.85,38.65,205.35,89.65,127.95,62.65,323.6,,483.0,246.4,928.1,4384.4,1175.2,1730.3,1126.0,65.0,361.85,258.15,503.65,1882.75,85.55,1840.05,357.1,3266.55,1181.1,328.7,,950.7,78328.6,176.05,754.85,398.4,7707.75,635.65,139.45,,1315.95,1190.4,22.35,107.1,98.25,2550.05,17561.5,533.05,91.15,104.95,,3158.55,,2328.9,24273.75,686.0,1205.6,257.7,1619.5,1465.65,1033.1,45.2,118.4,144.55,292.4,10896.05,39.4,101.95,2026.65,845.6,857.9,1084.15,105.05,24415.35,1060.45,1564.1,,270.35,54.7,569.55,475.0,599.45,497.95,510.45,1027.55,2809.8,564.8,1657.55,182.7,73.15,60.9,8.31,929.2,870.85,1426.5,1327.0,329.95,683.55,10.14,800.8,492.3,5147.95,33.95,1140.05,583.8,201.45,143.65,9.87,808.0,2118.25,359.65,19.06,215.55,,468.1
2020-12-10 00:00:00+05:30,1159.2,1631.95,455.25,15589.2,447.2,1036.05,470.95,46.85,354.95,429.8,,93.4,159.1,2918.25,248.35,2392.55,181.4,94.9,2529.2,819.0,898.8,2623.15,627.05,3290.4,4792.65,902.65,3048.05,1656.8,414.6,66.35,51.6,1556.75,679.8,38.1,539.0,35.7,399.3,495.9,453.75,13192.45,3738.75,44.2,122.5,366.6,762.9,134.85,2482.95,1586.1,402.0,799.95,332.55,581.8,217.85,514.25,1037.3,866.65,,,3731.75,2421.6,2177.0,5051.95,2492.7,1371.8,,65.5,148.1,80.0,2248.7,727.95,1281.35,909.85,576.9,348.35,866.8,2839.25,1385.85,659.5,827.3,3194.35,242.65,865.95,215.6,2351.4,239.4,30800.5,2289.7,506.95,1449.4,496.65,37.6,212.7,86.05,124.15,61.65,290.4,,481.7,245.8,915.7,4593.05,1167.75,1736.1,1110.8,65.15,362.2,259.45,515.45,1902.8,83.8,1848.25,346.4,3254.9,1190.3,330.15,,942.95,77536.25,170.0,736.0,404.3,7734.3,639.45,140.95,,1306.5,1185.2,21.9,107.8,97.25,2554.85,18363.5,522.8,91.6,104.9,,3135.3,,2316.5,24328.2,671.7,1235.9,254.95,1651.2,1454.2,1035.05,44.5,114.5,144.65,288.35,11151.0,38.35,98.95,2007.2,831.2,856.0,1061.85,103.15,23705.5,1050.45,1536.85,,269.6,55.75,565.05,474.2,597.15,497.75,510.65,1032.65,2784.15,580.25,1612.7,177.6,72.6,61.0,8.12,927.75,832.65,1424.1,1325.8,324.1,676.85,9.78,845.35,438.45,4962.9,32.7,1137.9,593.0,202.35,144.15,9.85,814.3,2100.35,356.0,20.44,212.5,,469.2
2020-12-11 00:00:00+05:30,1174.45,1607.45,460.35,16085.65,449.55,1041.1,466.25,44.55,358.45,425.1,,93.4,159.25,2895.95,246.1,2360.4,193.1,94.1,2520.2,830.2,897.35,2689.95,613.3,3327.0,4843.1,899.85,3065.85,1665.5,423.3,65.45,51.15,1559.15,677.15,38.2,553.1,35.95,397.25,494.75,454.9,13140.1,3734.3,44.6,125.25,368.9,755.9,138.25,2497.75,1575.4,400.95,791.55,330.85,583.5,218.75,513.8,1055.1,861.4,,,3640.85,2531.85,2183.75,5015.9,2469.55,1361.25,,66.25,152.2,83.95,2280.95,726.15,1303.2,902.1,577.35,348.75,861.5,2841.7,1382.2,664.45,827.65,3188.05,243.55,857.15,217.25,2373.7,241.3,31255.0,2296.1,515.2,1463.8,498.5,37.45,216.2,85.8,123.9,62.55,285.05,,482.15,244.9,924.6,4524.65,1163.2,1729.7,1104.55,68.0,359.7,260.7,529.5,1920.65,83.9,1845.3,353.3,3265.6,1194.35,328.65,,939.5,77866.6,172.95,727.35,414.85,7732.25,634.0,140.65,,1317.85,1173.05,22.15,110.85,102.4,2536.35,18403.0,519.15,96.8,109.6,,3133.35,,2304.6,23563.95,667.4,1316.25,261.65,1638.35,1433.65,1038.3,41.55,117.3,145.0,287.15,11332.6,40.5,102.1,2005.6,822.15,849.7,1054.1,102.85,23776.85,1042.9,1536.0,,272.45,57.75,568.0,470.1,600.25,484.1,507.9,1037.15,2783.45,576.2,1604.3,178.8,72.8,62.15,8.02,919.0,845.1,1442.65,1322.8,323.6,689.2,9.87,852.1,434.8,5013.45,33.2,1156.45,593.4,202.05,146.5,10.11,804.85,2085.8,353.45,19.42,212.55,,466.7
